@#,Name,Type1,Type2,Total,Z_HP,Z_Attack,Z_Defense,Z_Sp.Atk,Z_Sp.Def,Z_Speed,Generation,Legendary
204,Skiploom,1,Flying,340,-.558407472677462,-1.04756652578367,-.764587027509463,-.85018488790815,-.248033378314903,.403382963199164,2,0
205,Jumpluff,1,Flying,460,.224841371263924,-.739470051158864,-.123222214667302,-.544582843368916,.829982029066057,1.43571300337617,2,0
206,Aipom,5,NULL,360,-.558407472677462,-.277325339221654,-.604245824298923,-1.00298591017777,-.607371847441889,.575437969895331,2,0
207,Sunkern,1,NULL,180,-1.53746852760419,-1.50971123772088,-1.40595184035162,-1.308587954717,-1.50571802025936,-1.31716710376251,2,0
208,Sunflora,1,NULL,425,.224841371263924,-.123277101909251,-.604245824298923,.98342737932725,.47064355993907,-1.31716710376251,2,0
209,Yanma,4,Flying,390,-.166783050706769,-.431373576534058,-.924928230720004,.0666212457095505,-.966710316568876,.919547983287665,2,0
210,Wooper,3,Ground,210,-.558407472677462,-1.04756652578367,-.924928230720004,-1.46138897698662,-1.68538725482285,-1.83333212385101,2,0
211,Quagsire,3,Ground,430,1.00809021520531,.184819372715556,.357801394964319,-.238980798829683,-.248033378314903,-1.14511209706634,2,0
212,Espeon,11,NULL,525,-.166783050706769,-.431373576534058,-.443904621088382,1.74743249067533,.829982029066057,1.43571300337617,2,0
213,Umbreon,16,NULL,525,1.00809021520531,-.431373576534058,1.15950741101702,-.391781821099299,2.08766667101051,-.112782056889338,2,0
214,Murkrow,16,Flying,405,-.362595261692115,.184819372715556,-1.02113295264633,.372223290248784,-1.07451185730697,.781903977930731,2,0
215,Slowking,3,Psychic,490,1.00809021520531,-.123277101909251,.197460191753779,.830626357057634,1.36898973275654,-1.31716710376251,2,0
216,Misdreavus,13,NULL,435,-.362595261692115,-.585421813846461,-.443904621088382,.372223290248784,.47064355993907,.575437969895331,2,0
217,Unown,11,NULL,336,-.832544568056947,-.215706044296693,-.828723508793679,-.0250593676522195,-.85890877583078,-.697769079656306,2,0
218,Wobbuffet,11,NULL,405,4.72852222392689,-1.41728229533344,-.508041102372599,-1.21690734135523,-.499570306703793,-1.21393409974481,2,0
219,Girafarig,5,Psychic,455,.0290291602785774,.0307711354031526,-.283563417877842,.5250243125184,-.248033378314903,.575437969895331,2,0
220,Pineco,4,NULL,290,-.754219683662808,-.431373576534058,.51814259817486,-1.15578693244738,-1.32604878569586,-1.83333212385101,2,0
221,Forretress,4,Steel,465,.224841371263924,.338867610027959,2.12155463028026,-.391781821099299,-.427702612878396,-.973057090370173,2,0
222,Dunsparce,5,NULL,415,1.20390242619066,-.277325339221654,-.123222214667302,-.238980798829683,-.248033378314903,-.801002083674006,2,0
223,Gligar,8,Flying,430,-.166783050706769,-.123277101909251,.999166207806481,-1.15578693244738,-.248033378314903,.575437969895331,2,0
224,Steelix,17,Ground,510,.224841371263924,.184819372715556,4.04564906880675,-.544582843368916,-.248033378314903,-1.31716710376251,2,0
225,SteelixMega Steelix,17,Ground,610,.224841371263924,1.41720527121478,5.00769628806999,-.544582843368916,.829982029066057,-1.31716710376251,2,0
226,Snubbull,9,NULL,300,-.362595261692115,.0307711354031526,-.764587027509463,-1.00298591017777,-1.14637955113237,-1.31716710376251,2,0
227,Granbull,9,NULL,450,.812278004219963,1.26315703390238,.0371189885432387,-.391781821099299,-.427702612878396,-.801002083674006,2,0
228,Qwilfish,3,Poison,430,-.166783050706769,.492915847340363,.0371189885432387,-.544582843368916,-.607371847441889,.575437969895331,2,0
229,Scizor,4,Steel,500,.0290291602785774,1.57125350852719,.838825004595941,-.544582843368916,.290974325375577,-.112782056889338,2,0
230,ScizorMega Scizor,4,Steel,600,.0290291602785774,2.1874464577768,2.12155463028026,-.238980798829683,1.00965126362955,.231327956502997,2,0
231,Shuckle,4,Rock,505,-1.92909294957489,-2.12590418697049,5.00769628806999,-1.91979204379547,5.68105136228037,-2.17744213724334,2,0
232,Heracross,4,Fighting,500,.42065358224927,1.41720527121478,.0371189885432387,-1.00298591017777,.829982029066057,.575437969895331,2,0
233,HeracrossMega Heracross,4,Fighting,600,.42065358224927,3.26578411896362,1.31984861422756,-1.00298591017777,1.18932049819304,.231327956502997,2,0
234,Sneasel,16,Ice,430,-.558407472677462,.492915847340363,-.604245824298923,-1.15578693244738,.111305090812084,1.60776801007233,2,0
235,Teddiursa,5,NULL,330,-.362595261692115,.0307711354031526,-.764587027509463,-.697383865638533,-.787041082005382,-.973057090370173,2,0
236,Ursaring,5,NULL,500,.812278004219963,1.57125350852719,.0371189885432387,.0666212457095505,.111305090812084,-.456892070281672,2,0
237,Slugma,2,NULL,250,-1.1458441056335,-1.20161476309607,-1.08526943393054,-.0861797765600662,-1.14637955113237,-1.66127711715484,2,0
238,Magcargo,2,Rock,410,-.754219683662808,-.893518288471268,1.4801898174381,.219422267979167,.290974325375577,-1.31716710376251,2,0
239,Swinub,14,Ground,250,-.754219683662808,-.893518288471268,-1.08526943393054,-1.308587954717,-1.50571802025936,-.628947076977839,2,0
240,Piloswine,14,Ground,450,1.20390242619066,.646964084652766,.197460191753779,-.391781821099299,-.427702612878396,-.628947076977839,2,0
241,Corsola,3,Rock,380,-.558407472677462,-.739470051158864,.357801394964319,-.238980798829683,.47064355993907,-1.14511209706634,2,0
242,Remoraid,3,NULL,300,-1.34165631661885,-.431373576534058,-1.24561063714108,-.238980798829683,-1.32604878569586,-.112782056889338,2,0
243,Octillery,3,NULL,480,.224841371263924,.80101232196517,.0371189885432387,.98342737932725,.111305090812084,-.801002083674006,2,0
244,Delibird,14,Flying,330,-.950031894648155,-.739470051158864,-.924928230720004,-.238980798829683,-.966710316568876,.231327956502997,2,0
245,Mantine,3,Flying,465,-.166783050706769,-1.20161476309607,-.123222214667302,.219422267979167,2.4470051401375,.0592729498068294,2,0
246,Skarmory,17,Flying,465,-.166783050706769,.0307711354031526,2.12155463028026,-1.00298591017777,-.0683641437514093,.0592729498068294,2,0
247,Houndour,16,Fire,330,-.950031894648155,-.585421813846461,-1.40595184035162,.219422267979167,-.787041082005382,-.112782056889338,2,0
248,Houndoom,16,Fire,500,.224841371263924,.338867610027959,-.764587027509463,1.13622840159687,.290974325375577,.919547983287665,2,0
249,HoundoomMega Houndoom,16,Fire,600,.224841371263924,.338867610027959,.51814259817486,2.05303453521457,.650312794502564,1.60776801007233,2,0
250,Kingdra,3,Dragon,540,.224841371263924,.492915847340363,.6784838013854,.677825334788017,.829982029066057,.575437969895331,2,0
251,Phanpy,8,NULL,330,.812278004219963,-.585421813846461,-.443904621088382,-1.00298591017777,-1.14637955113237,-.973057090370173,2,0
252,Donphan,8,NULL,500,.812278004219963,1.26315703390238,1.4801898174381,-.391781821099299,-.427702612878396,-.628947076977839,2,0
253,Porygon2,5,NULL,515,.616465793234617,.0307711354031526,.51814259817486,.98342737932725,.829982029066057,-.284837063585505,2,0
254,Stantler,5,NULL,465,.146516486869785,.492915847340363,-.379768139804166,.372223290248784,-.248033378314903,.575437969895331,2,0
255,Smeargle,5,NULL,250,-.558407472677462,-1.81780771234569,-1.24561063714108,-1.61418999925623,-.966710316568876,.231327956502997,2,0
256,Tyrogue,10,NULL,210,-1.34165631661885,-1.35566300040848,-1.24561063714108,-1.15578693244738,-1.32604878569586,-1.14511209706634,2,0
257,Hitmontop,10,NULL,455,-.754219683662808,.492915847340363,.6784838013854,-1.15578693244738,1.36898973275654,.0592729498068294,2,0
258,Smoochum,14,Psychic,305,-.950031894648155,-1.50971123772088,-1.88697544998325,.372223290248784,-.248033378314903,-.112782056889338,2,0
259,Elekid,7,NULL,360,-.950031894648155,-.492992871459019,-1.18147415585687,-.238980798829683,-.607371847441889,.919547983287665,2,0
260,Magby,2,NULL,365,-.950031894648155,-.123277101909251,-1.18147415585687,-.0861797765600662,-.607371847441889,.506615967216864,2,0
261,Miltank,5,NULL,490,1.00809021520531,.0307711354031526,.999166207806481,-1.00298591017777,-.0683641437514093,1.09160298998383,2,0
262,Blissey,5,NULL,540,7.27408096673639,-2.12590418697049,-2.04731665319379,.0666212457095505,2.267335905574,-.456892070281672,2,0
263,Raikou,7,NULL,580,.812278004219963,.184819372715556,.0371189885432387,1.28902942386648,1.00965126362955,1.60776801007233,2,1
264,Entei,2,NULL,580,1.79133905914669,1.10910879658998,.357801394964319,.5250243125184,.111305090812084,1.09160298998383,2,1
265,Suicune,3,NULL,580,1.20390242619066,-.123277101909251,1.31984861422756,.5250243125184,1.54865896732003,.575437969895331,2,1
266,Larvitar,12,Ground,300,-.754219683662808,-.462183223996538,-.764587027509463,-.85018488790815,-.787041082005382,-.93864608903094,2,0
267,Pupitar,12,Ground,410,.0290291602785774,.154009725253075,-.123222214667302,-.238980798829683,-.0683641437514093,-.594536075638605,2,0
268,Tyranitar,12,Dark,600,1.20390242619066,1.69449209837711,1.15950741101702,.677825334788017,1.00965126362955,-.250426062246271,2,0
269,TyranitarMega Tyranitar,12,Dark,700,1.20390242619066,2.61878152225153,2.44223703670134,.677825334788017,1.72832820188352,.0936839511460629,2,0
270,Lugia,11,Flying,680,1.43887707937307,.338867610027959,1.80087222385918,.5250243125184,2.95007899691528,1.43571300337617,2,1
271,Ho-oh,2,Flying,680,1.43887707937307,1.57125350852719,.51814259817486,1.13622840159687,2.95007899691528,.747492976591498,2,1
272,Celebi,11,Grass,600,1.20390242619066,.646964084652766,.838825004595941,.830626357057634,1.00965126362955,1.09160298998383,2,0
273,Treecko,1,NULL,310,-1.1458441056335,-1.04756652578367,-1.24561063714108,-.238980798829683,-.607371847441889,.0592729498068294,3,0
274,Grovyle,1,NULL,405,-.754219683662808,-.431373576534058,-.924928230720004,.372223290248784,-.248033378314903,.919547983287665,3,0
275,Sceptile,1,NULL,530,.0290291602785774,.184819372715556,-.283563417877842,.98342737932725,.47064355993907,1.7798230167685,3,0
276,SceptileMega Sceptile,1,Dragon,630,.0290291602785774,.955060559277573,.0371189885432387,2.20583555748418,.47064355993907,2.64009805024934,3,0
277,Torchic,2,NULL,310,-.950031894648155,-.585421813846461,-1.08526943393054,-.0861797765600662,-.787041082005382,-.801002083674006,3,0
278,Combusken,2,Fighting,405,-.362595261692115,.184819372715556,-.443904621088382,.372223290248784,-.427702612878396,-.456892070281672,3,0
279,Blaziken,2,Fighting,530,.42065358224927,1.26315703390238,-.123222214667302,1.13622840159687,-.0683641437514093,.403382963199164,3,0
280,BlazikenMega Blaziken,2,Fighting,630,.42065358224927,2.49554293240161,.197460191753779,1.74743249067533,.290974325375577,1.09160298998383,3,0
281,Mudkip,3,NULL,310,-.754219683662808,-.277325339221654,-.764587027509463,-.697383865638533,-.787041082005382,-.973057090370173,3,0
282,Marshtomp,3,Ground,405,.0290291602785774,.184819372715556,-.123222214667302,-.391781821099299,-.0683641437514093,-.628947076977839,3,0
283,Swampert,3,Ground,535,1.20390242619066,.955060559277573,.51814259817486,.372223290248784,.650312794502564,-.284837063585505,3,0
284,SwampertMega Swampert,3,Ground,635,1.20390242619066,2.1874464577768,1.15950741101702,.677825334788017,1.36898973275654,.0592729498068294,3,0
285,Poochyena,16,NULL,220,-1.34165631661885,-.739470051158864,-1.24561063714108,-1.308587954717,-1.50571802025936,-1.14511209706634,3,0
286,Mightyena,16,NULL,420,.0290291602785774,.338867610027959,-.123222214667302,-.391781821099299,-.427702612878396,.0592729498068294,3,0
287,Zigzagoon,5,NULL,240,-1.22416899002764,-1.50971123772088,-1.05320119328844,-1.308587954717,-1.11044570421967,-.284837063585505,3,0
288,Linoone,5,NULL,420,.342328697855132,-.277325339221654,-.411836380446274,-.697383865638533,-.391768765965697,1.09160298998383,3,0
289,Wurmple,4,NULL,195,-.950031894648155,-1.04756652578367,-1.24561063714108,-1.61418999925623,-1.50571802025936,-1.66127711715484,3,0
290,Silcoon,4,NULL,205,-.754219683662808,-1.35566300040848,-.604245824298923,-1.46138897698662,-1.68538725482285,-1.83333212385101,3,0
291,Beautifly,4,Flying,395,-.362595261692115,-.277325339221654,-.764587027509463,.830626357057634,-.787041082005382,-.112782056889338,3,0
292,Cascoon,4,NULL,205,-.754219683662808,-1.35566300040848,-.604245824298923,-1.46138897698662,-1.68538725482285,-1.83333212385101,3,0
293,Dustox,4,Poison,385,-.362595261692115,-.893518288471268,-.123222214667302,-.697383865638533,.650312794502564,-.112782056889338,3,0
294,Lotad,3,Grass,220,-1.1458441056335,-1.50971123772088,-1.40595184035162,-1.00298591017777,-.787041082005382,-1.31716710376251,3,0
295,Lombre,3,Grass,340,-.362595261692115,-.893518288471268,-.764587027509463,-.391781821099299,-.0683641437514093,-.628947076977839,3,0
296,Ludicolo,3,Grass,480,.42065358224927,-.277325339221654,-.123222214667302,.5250243125184,1.00965126362955,.0592729498068294,3,0
297,Seedot,1,NULL,220,-1.1458441056335,-1.20161476309607,-.764587027509463,-1.308587954717,-1.50571802025936,-1.31716710376251,3,0
298,Nuzleaf,1,Dark,340,.0290291602785774,-.277325339221654,-1.08526943393054,-.391781821099299,-1.14637955113237,-.284837063585505,3,0
299,Shiftry,1,Dark,480,.812278004219963,.646964084652766,-.443904621088382,.5250243125184,-.427702612878396,.403382963199164,3,0
300,Taillow,5,Flying,270,-1.1458441056335,-.739470051158864,-1.40595184035162,-1.308587954717,-1.50571802025936,.575437969895331,3,0
301,Swellow,5,Flying,430,-.362595261692115,.184819372715556,-.443904621088382,-.697383865638533,-.787041082005382,1.95187802346467,3,0
302,Wingull,3,Flying,270,-1.1458441056335,-1.50971123772088,-1.40595184035162,-.544582843368916,-1.50571802025936,.575437969895331,3,0
303,Pelipper,3,Flying,430,-.362595261692115,-.893518288471268,.838825004595941,.372223290248784,-.0683641437514093,-.112782056889338,3,0
304,Ralts,11,Fairy,198,-1.61579341199833,-1.66375947503328,-1.56629304356217,-.85018488790815,-1.32604878569586,-.973057090370173,3,0
305,Kirlia,11,Fairy,278,-1.22416899002764,-1.35566300040848,-1.24561063714108,-.238980798829683,-.607371847441889,-.628947076977839,3,0
306,Gardevoir,11,Fairy,518,-.0492957241155612,-.431373576534058,-.283563417877842,1.59463146840572,1.54865896732003,.403382963199164,3,0
307,GardevoirMega Gardevoir,11,Fairy,618,-.0492957241155612,.184819372715556,-.283563417877842,2.81703964656265,2.267335905574,1.09160298998383,3,0
308,Surskit,4,Water,269,-1.1458441056335,-1.50971123772088,-1.34181535906741,-.697383865638533,-.715173388179985,-.112782056889338,3,0
309,Masquerain,4,Flying,414,.0290291602785774,-.585421813846461,-.379768139804166,.219422267979167,.362842019200975,-.284837063585505,3,0
310,Shroomish,1,NULL,295,-.362595261692115,-1.20161476309607,-.443904621088382,-1.00298591017777,-.427702612878396,-1.14511209706634,3,0
311,Breloom,1,Fighting,460,-.362595261692115,1.57125350852719,.197460191753779,-.391781821099299,-.427702612878396,.0592729498068294,3,0
312,Slakoth,5,NULL,280,-.362595261692115,-.585421813846461,-.443904621088382,-1.15578693244738,-1.32604878569586,-1.31716710376251,3,0
313,Vigoroth,5,NULL,440,.42065358224927,.0307711354031526,.197460191753779,-.544582843368916,-.607371847441889,.747492976591498,3,0
314,Slaking,5,NULL,670,3.16202453604412,2.49554293240161,.838825004595941,.677825334788017,-.248033378314903,1.09160298998383,3,0
315,Nincada,4,Ground,266,-1.49830608540712,-1.04756652578367,.51814259817486,-1.308587954717,-1.50571802025936,-.973057090370173,3,0
316,Ninjask,4,Flying,456,-.323432819495046,.338867610027959,-.924928230720004,-.697383865638533,-.787041082005382,3.15626307033784,3,0
317,Shedinja,4,Ghost,236,-2.6731793513192,.338867610027959,-.924928230720004,-1.308587954717,-1.50571802025936,-.973057090370173,3,0
318,Whismur,5,NULL,240,-.205945492903838,-.862708641008787,-1.63042952484638,-.666823661184609,-1.75725494864825,-1.38598910644097,3,0
319,Loudred,5,NULL,360,.577303351037547,-.246515691759173,-.98906471200422,-.0556195721061429,-1.03857801039427,-.697769079656306,3,0
320,Exploud,5,NULL,490,1.36055219497893,.36967725749044,-.347699899162058,.555584516972324,.0394373969866866,-.00954905287163739,3,0
321,Makuhita,10,NULL,237,.107354044672716,-.585421813846461,-1.40595184035162,-1.61418999925623,-1.50571802025936,-1.48922211045867,3,0
322,Hariyama,10,NULL,474,2.9270498828617,1.26315703390238,-.443904621088382,-1.00298591017777,-.427702612878396,-.628947076977839,3,0
323,Azurill,5,Fairy,190,-.754219683662808,-1.81780771234569,-1.08526943393054,-1.61418999925623,-1.14637955113237,-1.66127711715484,3,0
324,Nosepass,12,NULL,375,-1.53746852760419,-1.04756652578367,1.96121342706972,-.85018488790815,.650312794502564,-1.31716710376251,3,0
325,Skitty,5,NULL,260,-.754219683662808,-1.04756652578367,-.924928230720004,-1.15578693244738,-1.32604878569586,-.628947076977839,3,0
326,Delcatty,5,NULL,380,.0290291602785774,-.431373576534058,-.283563417877842,-.544582843368916,-.607371847441889,.0592729498068294,3,0
327,Sableye,16,Ghost,380,-.754219683662808,-.123277101909251,.0371189885432387,-.238980798829683,-.248033378314903,-.628947076977839,3,0
328,SableyeMega Sableye,16,Ghost,480,-.754219683662808,.184819372715556,1.64053102064864,.372223290248784,1.54865896732003,-1.66127711715484,3,0
329,Mawile,17,Fairy,380,-.754219683662808,.184819372715556,.357801394964319,-.544582843368916,-.607371847441889,-.628947076977839,3,0
330,MawileMega Mawile,17,Fairy,480,-.754219683662808,.80101232196517,1.64053102064864,-.544582843368916,.829982029066057,-.628947076977839,3,0
331,Aron,17,Rock,330,-.754219683662808,-.277325339221654,.838825004595941,-1.00298591017777,-1.14637955113237,-1.31716710376251,3,0
332,Lairon,17,Rock,430,-.362595261692115,.338867610027959,2.12155463028026,-.697383865638533,-.787041082005382,-.973057090370173,3,0
333,Aggron,17,Rock,530,.0290291602785774,.955060559277573,3.40428425596459,-.391781821099299,-.427702612878396,-.628947076977839,3,0
334,AggronMega Aggron,17,NULL,630,.0290291602785774,1.87934998315199,5.00769628806999,-.391781821099299,.290974325375577,-.628947076977839,3,0
335,Meditite,10,Psychic,280,-1.53746852760419,-1.20161476309607,-.604245824298923,-1.00298591017777,-.607371847441889,-.284837063585505,3,0
336,Medicham,10,Psychic,410,-.362595261692115,-.585421813846461,.0371189885432387,-.391781821099299,.111305090812084,.403382963199164,3,0
337,MedichamMega Medicham,10,Psychic,510,-.362595261692115,.646964084652766,.357801394964319,.219422267979167,.47064355993907,1.09160298998383,3,0
338,Electrike,7,NULL,295,-1.1458441056335,-1.04756652578367,-1.08526943393054,-.238980798829683,-1.14637955113237,-.112782056889338,3,0
339,Manectric,7,NULL,475,.0290291602785774,-.123277101909251,-.443904621088382,.98342737932725,-.427702612878396,1.26365799668,3,0
340,ManectricMega Manectric,7,NULL,575,.0290291602785774,-.123277101909251,.197460191753779,1.90023351294495,.290974325375577,2.295988036857,3,0
341,Plusle,7,NULL,405,-.362595261692115,-.893518288471268,-1.08526943393054,.372223290248784,.111305090812084,.919547983287665,3,0
342,Minun,7,NULL,405,-.362595261692115,-1.20161476309607,-.764587027509463,.0666212457095505,.47064355993907,.919547983287665,3,0
343,Volbeat,4,NULL,400,-.166783050706769,-.184896396834212,-.604245824298923,-.789064479000303,.111305090812084,.575437969895331,3,0
344,Illumise,4,NULL,400,-.166783050706769,-.98594723085871,-.604245824298923,.0055008368017038,.111305090812084,.575437969895331,3,0
345,Roselia,1,Poison,400,-.754219683662808,-.585421813846461,-.924928230720004,.830626357057634,.290974325375577,-.112782056889338,3,0
346,Gulpin,6,NULL,302,.0290291602785774,-1.10918582070863,-.668382305583139,-.911305296815996,-.679239541267286,-.973057090370173,3,0
347,Swalot,6,NULL,467,1.20390242619066,-.184896396834212,.293664913680103,.0055008368017038,.398775866113673,-.456892070281672,3,0
348,Carvanha,3,Dark,305,-.950031894648155,.338867610027959,-1.72663424677271,-.238980798829683,-1.86505648938634,-.112782056889338,3,0
349,Sharpedo,3,Dark,460,.0290291602785774,1.26315703390238,-1.08526943393054,.677825334788017,-1.14637955113237,.919547983287665,3,0
350,SharpedoMega Sharpedo,3,Dark,560,.0290291602785774,1.87934998315199,-.123222214667302,1.13622840159687,-.248033378314903,1.26365799668,3,0
351,Wailmer,3,NULL,400,2.37877569210273,-.277325339221654,-1.24561063714108,-.0861797765600662,-1.32604878569586,-.284837063585505,3,0
352,Wailord,3,NULL,500,3.94527337998551,.338867610027959,-.924928230720004,.5250243125184,-.966710316568876,-.284837063585505,3,0
353,Numel,2,Ground,305,-.362595261692115,-.585421813846461,-1.08526943393054,-.238980798829683,-.966710316568876,-1.14511209706634,3,0
354,Camerupt,2,Ground,460,.0290291602785774,.646964084652766,-.123222214667302,.98342737932725,.111305090812084,-.973057090370173,3,0
355,CameruptMega Camerupt,2,Ground,560,.0290291602785774,1.26315703390238,.838825004595941,2.20583555748418,1.18932049819304,-1.66127711715484,3,0
356,Torkoal,2,NULL,470,.0290291602785774,.184819372715556,2.12155463028026,.372223290248784,-.0683641437514093,-1.66127711715484,3,0
357,Spoink,11,NULL,330,-.362595261692115,-1.66375947503328,-1.24561063714108,-.0861797765600662,.290974325375577,-.284837063585505,3,0
358,Grumpig,11,NULL,470,.42065358224927,-1.04756652578367,-.283563417877842,.5250243125184,1.36898973275654,.403382963199164,3,0
359,Spinda,5,NULL,360,-.362595261692115,-.585421813846461,-.443904621088382,-.391781821099299,-.427702612878396,-.284837063585505,3,0
360,Trapinch,8,NULL,290,-.950031894648155,.646964084652766,-.924928230720004,-.85018488790815,-.966710316568876,-2.00538713054718,3,0
361,Vibrava,8,Dragon,340,-.754219683662808,-.277325339221654,-.764587027509463,-.697383865638533,-.787041082005382,.0592729498068294,3,0
362,Flygon,8,Dragon,520,.42065358224927,.646964084652766,.197460191753779,.219422267979167,.290974325375577,1.09160298998383,3,0
363,Cacnea,1,NULL,335,-.754219683662808,.184819372715556,-1.08526943393054,.372223290248784,-1.14637955113237,-1.14511209706634,3,0
364,Cacturne,1,Dark,475,.0290291602785774,1.10910879658998,-.443904621088382,1.28902942386648,-.427702612878396,-.456892070281672,3,0
365,Swablu,5,Flying,310,-.950031894648155,-1.20161476309607,-.443904621088382,-1.00298591017777,.111305090812084,-.628947076977839,3,0
366,Altaria,15,Flying,490,.224841371263924,-.277325339221654,.51814259817486,-.0861797765600662,1.18932049819304,.403382963199164,3,0
367,AltariaMega Altaria,15,Fairy,590,.224841371263924,.955060559277573,1.15950741101702,1.13622840159687,1.18932049819304,.403382963199164,3,0
368,Zangoose,5,NULL,458,.146516486869785,1.10910879658998,-.443904621088382,-.391781821099299,-.427702612878396,.747492976591498,3,0
369,Seviper,6,NULL,458,.146516486869785,.646964084652766,-.443904621088382,.830626357057634,-.427702612878396,-.112782056889338,3,0
370,Lunatone,12,Psychic,440,.0290291602785774,-.739470051158864,-.283563417877842,.677825334788017,.47064355993907,.0592729498068294,3,0
371,Solrock,12,Psychic,440,.0290291602785774,.492915847340363,.357801394964319,-.544582843368916,-.248033378314903,.0592729498068294,3,0
372,Barboach,3,Ground,288,-.754219683662808,-.955137583396229,-.98906471200422,-.819624683454226,-1.11044570421967,-.284837063585505,3,0
373,Whiscash,3,Ground,468,1.59552684816135,-.0308481595218087,-.0270174927409775,.0971814501634738,-.0324302968387107,-.284837063585505,3,0
374,Corphish,3,NULL,308,-1.02835677904229,.0307711354031526,-.283563417877842,-.697383865638533,-1.32604878569586,-1.14511209706634,3,0
375,Crawdaunt,3,Dark,468,-.245107935100908,1.26315703390238,.357801394964319,.5250243125184,-.607371847441889,-.456892070281672,3,0
376,Baltoy,8,Psychic,300,-1.1458441056335,-1.20161476309607,-.604245824298923,-1.00298591017777,-.0683641437514093,-.456892070281672,3,0
377,Claydol,8,Psychic,500,-.362595261692115,-.277325339221654,.999166207806481,-.0861797765600662,1.72832820188352,.231327956502997,3,0
378,Lileep,12,Grass,355,-.1276206085097,-1.17080511563359,.101255469827455,-.361221616645376,.542511253764468,-1.55804411313714,3,0
379,Cradily,12,Grass,495,.655628235431686,.0615807828656333,.742620282669616,.24998247243309,1.26118819201844,-.869824086352473,3,0
380,Anorith,12,Bug,355,-.950031894648155,.492915847340363,-.764587027509463,-1.00298591017777,-.787041082005382,.231327956502997,3,0
381,Armaldo,12,Bug,495,.224841371263924,1.41720527121478,.838825004595941,-.0861797765600662,.290974325375577,-.801002083674006,3,0
382,Feebas,3,NULL,200,-1.92909294957489,-1.97185594965809,-1.72663424677271,-1.91979204379547,-.607371847441889,.403382963199164,3,0
383,Milotic,3,NULL,540,1.00809021520531,-.585421813846461,.165391951111671,.830626357057634,1.90799743644702,.437793964538397,3,0
384,Castform,5,NULL,420,.0290291602785774,-.277325339221654,-.123222214667302,-.0861797765600662,-.0683641437514093,.0592729498068294,3,0
385,Kecleon,5,NULL,440,-.362595261692115,.338867610027959,-.123222214667302,-.391781821099299,1.72832820188352,-.973057090370173,3,0
386,Shuppet,13,NULL,295,-.989194336845224,-.123277101909251,-1.24561063714108,-.30010120773753,-1.39791647952126,-.801002083674006,3,0
387,Banette,13,NULL,455,-.205945492903838,1.10910879658998,-.283563417877842,.311102881340937,-.3199010721403,-.112782056889338,3,0
388,BanetteMega Banette,13,NULL,555,-.205945492903838,2.64959116971401,.0371189885432387,.61670492588017,.398775866113673,.231327956502997,3,0
389,Duskull,13,NULL,295,-1.92909294957489,-1.20161476309607,.51814259817486,-1.308587954717,.650312794502564,-1.48922211045867,3,0
390,Dusclops,13,NULL,455,-1.1458441056335,-.277325339221654,1.80087222385918,-.391781821099299,2.08766667101051,-1.48922211045867,3,0
391,Tropius,1,Flying,460,1.16473998399359,-.338944634146616,.293664913680103,-.0250593676522195,.542511253764468,-.594536075638605,3,0
392,Chimecho,11,NULL,425,-.166783050706769,-.893518288471268,-.123222214667302,.677825334788017,.290974325375577,-.112782056889338,3,0
393,Absol,16,NULL,465,-.166783050706769,1.57125350852719,-.443904621088382,.0666212457095505,-.427702612878396,.231327956502997,3,0
394,AbsolMega Absol,16,NULL,565,-.166783050706769,2.1874464577768,-.443904621088382,1.28902942386648,-.427702612878396,1.60776801007233,3,0
395,Wynaut,11,NULL,260,1.00809021520531,-1.72537876995825,-.828723508793679,-1.52250938589446,-.85890877583078,-1.55804411313714,3,0
396,Snorunt,14,NULL,300,-.754219683662808,-.893518288471268,-.764587027509463,-.697383865638533,-.787041082005382,-.628947076977839,3,0
397,Glalie,14,NULL,480,.42065358224927,.0307711354031526,.197460191753779,.219422267979167,.290974325375577,.403382963199164,3,0
398,GlalieMega Glalie,14,NULL,580,.42065358224927,1.26315703390238,.197460191753779,1.4418304461361,.290974325375577,1.09160298998383,3,0
399,Spheal,14,Water,290,.0290291602785774,-1.20161476309607,-.764587027509463,-.544582843368916,-.787041082005382,-1.48922211045867,3,0
400,Sealeo,14,Water,410,.812278004219963,-.585421813846461,-.123222214667302,.0666212457095505,-.0683641437514093,-.801002083674006,3,0
401,Walrein,14,Water,530,1.59552684816135,.0307711354031526,.51814259817486,.677825334788017,.650312794502564,-.112782056889338,3,0
402,Clamperl,3,NULL,345,-1.34165631661885,-.462183223996538,.357801394964319,.0360610412556271,-.607371847441889,-1.24834510108404,3,0
403,Huntail,3,NULL,485,-.558407472677462,.770202674502689,.999166207806481,.647265130334094,.111305090812084,-.560125074299372,3,0
404,Gorebyss,3,NULL,485,-.558407472677462,.154009725253075,.999166207806481,1.25846921941256,.111305090812084,-.560125074299372,3,0
405,Relicanth,3,Rock,485,1.20390242619066,.338867610027959,1.80087222385918,-.85018488790815,-.248033378314903,-.456892070281672,3,0
406,Luvdisc,3,NULL,330,-1.02835677904229,-1.50971123772088,-.604245824298923,-1.00298591017777,-.248033378314903,.988369985966132,3,0
407,Bagon,15,NULL,300,-.950031894648155,-.123277101909251,-.443904621088382,-1.00298591017777,-1.50571802025936,-.628947076977839,3,0
